datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2022-03-01 07:00,,,,,,,,,,,
2022-03-01 08:00,126.3,87.1,,109.1,149.8,114.9,176.2,150.0,96.7,130.8,114.2
2022-03-01 09:00,,,,,,,,,,,
2022-03-01 10:00,,,,,,,,,,,
2022-03-01 11:00,181.7,693.1,168.3,448.3,575.4,429.8,339.5,116.2,591.0,564.0,603.1
2022-03-01 12:00,,,,,,,,,,,
2022-03-01 13:00,,,,,,,,,,,
2022-03-01 14:00,,,,,,,,,,,
2022-03-01 15:00,560.8,577.4,489.9,496.5,356.8,203.7,443.4,403.7,520.0,571.0,552.3
2022-03-01 16:00,,,,,,,,,,,
2022-03-01 17:00,,,,,,,,,,,
2022-03-01 18:00,,,,,,,,,,,
2022-03-02 07:00,,,,,,,,,,,
2022-03-02 08:00,207.6,210.4,,128.3,195.9,202.6,191.7,206.0,196.5,180.9,219.3
2022-03-02 09:00,407.7,433.9,320.0,355.6,366.4,388.5,384.2,391.2,405.0,411.2,401.8
2022-03-02 10:00,568.0,596.0,460.5,516.5,490.6,530.2,530.7,522.5,558.2,551.7,550.7
2022-03-02 11:00,663.0,711.8,559.4,618.5,547.8,624.1,623.6,612.5,651.4,638.3,634.1
2022-03-02 12:00,699.4,736.9,623.7,689.6,570.3,647.9,652.4,638.8,677.2,685.2,678.8
2022-03-02 13:00,688.2,734.0,638.9,694.1,561.9,642.3,652.7,632.9,670.4,700.0,685.6
2022-03-02 14:00,,,,,,,,,,,
2022-03-02 15:00,,,,,,,,,,,
2022-03-02 16:00,494.0,477.2,419.8,434.2,405.6,443.1,470.7,444.2,467.5,479.1,472.1
2022-03-02 17:00,307.3,287.1,252.6,259.6,254.6,271.1,295.1,271.2,286.8,294.7,290.0
2022-03-02 18:00,,,,,,,,,,,
2022-03-03 07:00,,,,,,,,,,,
2022-03-03 08:00,201.8,218.9,153.2,176.2,200.1,206.7,194.9,203.8,215.2,214.9,226.1
2022-03-03 09:00,399.1,418.8,328.2,355.1,374.1,387.0,383.9,379.2,406.5,405.6,428.0
2022-03-03 10:00,554.1,570.5,471.8,501.5,502.7,532.6,529.4,515.1,554.9,555.7,586.0
